Company Name,Address,Phone,Email,Web Site
Club House Hotel,"169 Conadilly St, Gunnedah NSW 2380",(02) 6742 0755,NA,NA
Grand Hotel,"236 Carp, Bega NSW 2550",(02) 6492 1122,NA,NA
Royal Hotel,"73 Miller St, Gilgandra NSW 2827",(02) 6847 2004,NA,NA
Nimmitabel Hotel,"28 Bombala St, Nimmitabel NSW 2631",(02) 6454 6460,NA,NA
Pearl Perch Hotel,"20 Belgrave St, Kempsey NSW 2440",(02) 6562 4586,NA,NA
Great Southern Hotel-Eden Pty Ltd,"13 Chandos St, Eden NSW 2551",(02) 6496 2365,NA,NA
Grain Hotel Management,"1 Reginald Ave, Armidale NSW 2350",(02) 6771 4322,NA,NA
Crackenback Farm & Mountain Guest House,"914, Alpine Way, Thredbo Valley,, Crackenback NSW 2627",(02) 6456 2601,NA,NA
Executive Oasis,NA,1300 553 368,NA,NA
Wicklow Hotel,"Cnr Marsh and Dumaresq Sts, Armidale NSW 2350",(02) 6772 2421,NA,NA
Wicklow County Fair,"Cnr Marsh and Dumaresq Sts, Armidale NSW 2350",(02) 6772 2421,NA,NA
The Tourist Hotel,"97 Fitzmaurice St, Wagga Wagga NSW 2650",(02) 6921 2264,NA,NA
Perisher Manor,NA,(02) 6457 5291,NA,NA
Sundeck Hotel,NA,(02) 6457 5222,NA,NA
Novotel Lake Crackenback Resort & Spa,"1650 Alpine Way, Crackenback NSW 2627",(02) 6451 3000,NA,NA
Hotel Baradine,"1 Wellington St, Baradine NSW 2396",(02) 6843 1649,NA,NA
Kosciusko Chalet Hotel,"Kosciusko Rd, Charlotte Pass NSW 2624",(02) 6457 5245,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Kosciuszko Chalet Hotel,"Kosciusko Rd, Charlotte Pass NSW 2624",(02) 6457 4200,NA,NA
Charlotte Pass Ski Resort,NA,(02) 6457 5247,NA,NA
Ski n' Save Snow Holidays,"Diggings Tce, Thredbo Village NSW 2625",1800 020 622,NA,NA
The Denman,"Diggings Tce, Thredbo Village NSW 2625",(02) 6457 6222,NA,NA
Valla Beach Country Club Hotel,"17 Valla Beach Rd, Valla Beach NSW 2448",(02) 6569 5699,NA,NA
Holbrook Hotel,"144 Albury St, Holbrook NSW 2644",(02) 6036 2099,NA,NA
Federal Hotel,"77 Hyde St, Bellingen NSW 2454",(02) 6655 1003,NA,NA
Bucking Ball Hotel,"24 Tooloon St, Coonamble NSW 2829",(02) 6822 1663,NA,NA
Sawtell On The Beach,NA,NA,NA,NA
Sawtell Hotel Pty Ltd,"55 First Ave, Sawtell NSW 2452",(02) 6653 1213,NA,NA
Pier Hotel,"Harbour Dr, Coffs Harbour NSW 2450",(02) 6652 2110,NA,NA
Charles Sturt Hotel,"77 East St, Narrandera NSW 2700",(02) 6959 2042,NA,NA
Greenhouse Tavern,"Pacific Hwy, Coffs Harbour NSW 2450",(02) 6651 5488,NA,NA
Hotel Leeton,"71 Pine Ave, Leeton NSW 2705",(02) 6953 3765,NA,NA
Inverell Tavern,"79 Otho St, Inverell NSW 2360",(02) 6722 3264,NA,NA
Northern Beaches Motor Inn,"53 Pacific Hwy, Woolgoolga NSW 2456",(02) 6654 1424,NA,NA
Nymboida Coaching Station Inn,NA,(02) 6649 4126,NA,NA
Area Hotel,"208 Banna Ave, Griffith NSW 2680",(02) 6962 1322,NA,NA
Grafton Hotel,"97 Fitzroy St, Grafton NSW 2460",(02) 6642 2000,NA,NA
Victoria Hotel Moree,"337 Gosport St, Moree NSW 2400",(02) 6752 5177,NA,NA
Ashleigh Court Motor Inn,"36 Corowa Rd, Mulwala VIC 2647",(03) 5744 2261,NA,NA
Clarence Coast Resort,"286 O'Keefe's Lane, Palmers Island NSW 2463",(02) 6646 0468,NA,NA
Tenterfield Royal Hotel Motel,"130 High St, Tenterfield NSW 2372",(02) 6736 1833,NA,NA
Royal Hotel,"130 High St, Tenterfield NSW 2372",(02) 6736 1833,NA,NA
Fossickers Cottages,"2 Morilla St, Lightning Ridge NSW 2834",(02) 6829 0066,NA,NA
Caledonian Hotel,"72 Lachlan St, Hay NSW 2711",(02) 6993 3411,NA,NA
Edward River Hotel,"6 Davidson St, Deniliquin NSW 2710",(03) 5881 2065,NA,NA
Bangalow Hotel,NA,(02) 6687 1314,NA,NA
Byron Bay Farmstay,"436 Bangalow Rd, Hayters Hill NSW 2481",(02) 6687 0468,NA,NA
Byron Lakeside Holiday Apartments,"5-7 Old Bangalow Rd, Byron Bay NSW 2481",(02) 6680 9244,NA,NA
The Oasis Resort,"24 Scott St, Byron Bay NSW 2481",(02) 6685 7390,NA,NA
BreakFree Eco Beach,"35 Shirley St, Byron Bay NSW 2481",(02) 6639 5700,NA,NA
Beach Hotel,"Jonson St, Byron Bay NSW 2481",(02) 6685 6402,NA,NA
Stay @Brunswick Heads,"10/ 7 Newberry Parade, Brunswick Heads NSW 2483",NA,NA,NA
Pockets Holiday Accommodation,"Middle Pocket Rd, Billinudgel NSW 2483",(02) 6680 3300,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Shambala at Uki,"36 Meadow Pl, Uki NSW 2484",(02) 6679 5932,NA,NA
Riverview Hotel The,"267 Pacific Hwy, Murwillumbah NSW 2484",(02) 6672 1006,NA,NA
Chinderah Tavern,"Pacific Hwy, Chinderah NSW 2487",(02) 6674 1137,NA,NA
Cheval Hotel Management Pty Ltd,"21-23 Wharf St, Tweed Heads NSW 2485",(02) 9264 2355,NA,NA
Royal Hotel,"2 Murray St, Barham NSW 2732",(03) 5453 2014,NA,NA
Sturt Motel,"32 River St, Balranald NSW 2715",(03) 5020 1309,NA,NA
Extreme Houseboats,"76 Hendy Rd, Buronga NSW 2739",0420 676 200,NA,NA
All Seasons Hotels & Resorts,NA,1300 656 565,NA,NA
"Clarion Hotels, Suites & Resorts",NA,13 2400,NA,NA
A Punt Hill - North Shore,NA,1300 550 977,NA,NA
Travellers Accommodation Service Australia,NA,1300 669 511,NA,NA
"Comfort Inns, Hotels, Suites & Resorts",NA,13 2400,NA,NA
Travellers Accommodation Service Australia Wide,NA,1800 669 511,NA,NA
Novotel Hotels & Resorts,NA,1300 656 565,NA,NA
Imperial Hotel,NA,(02) 6572 1290,NA,NA
Mercure Hotels & Resorts,NA,1300 656 565,NA,NA
Novotel Hotels & Resorts,NA,1300 656 565,NA,NA
Ibis Hotels,NA,13 4247,NA,NA
Intercontinental,NA,1800 001 036,NA,NA
Pacific International Hotels,NA,1800 224 584,NA,NA
Attunga Hotel,NA,(02) 6769 5538,NA,NA
Holiday Inn,NA,1800 001 036,NA,NA
Hotel Australia,NA,(02) 6033 1052,NA,NA
Ramada Ballina,NA,(02) 6618 1000,NA,NA
Best Western,NA,13 1779,NA,NA
Executive Oasis,NA,(02) 6792 3344,NA,NA
Fairmont Hotels and Resorts,NA,1800 804 456,NA,NA
Surveyor General Inn,"Hume Hwy, Berrima NSW 2577",(02) 4877 1226,NA,NA
Preferred Hotels & Resorts,"Lvl 26/ 44 Market St, Sydney NSW 2000",(02) 9089 8801,NA,NA
Oakford Australia,NA,1800 881 118,NA,NA
Central Park,"Cnr. Castlereagh and Park Sts,, Sydney NSW 2000",(02) 9283 5000,NA,NA
Somerset Hotel,"252 Sussex St, Sydney NSW 2000",(02) 8034 3503,NA,NA
"PARKROYAL Darling Harbour, Sydney","150 Day St, Sydney NSW 2000",(02) 9261 1188,NA,NA
Starwood Pacific Hotels Pty Ltd,"33 Bligh St, Sydney NSW 2000",0438 637 409,NA,NA
Rendezvous Hotels (Australia) Pty Ltd,"Level 6 23-25 O'Connell St, Sydney NSW 2000",(02) 9251 4722,NA,NA
Bayshore Bungalows Byron Bay,NA,(02) 6685 5693,enquiries@bayshorebungalows.com.au,http://www.bayshorebungalows.com.au/
Australian Homestay Network NSW,"Ste 309/ 368 Sussex St, Sydney NSW 2000",(02) 9264 0470,NA,NA
BreakFree on George,"653 George St, Sydney NSW 2000",(02) 9284 4500,NA,NA
ibis Sydney World Square,"382-384 Pitt St, Sydney NSW 2000",(02) 9217 6797,NA,NA
"Southern Cross Suites,Darling Harbour","38 Harbour St, Sydney NSW 2000",(02) 9268 5888,NA,NA
Choice Hotels Australasia,"38 Harbour St, Darling Harbour NSW 2000",13 2400,NA,NA
Hotel Ibis World Square,"384 Pitt St, Sydney NSW 2000",(02) 8267 3111,NA,NA
Southern Cross Suites,"148 Elizabeth St, Sydney NSW 2000",(02) 8281 3008,NA,NA
Crown Hotel Sydney,"162 Elizabeth St, Sydney NSW 2000",(02) 9267 6793,NA,NA
Travelodge Hotels,"27 Wentworth Ave, Sydney NSW 2000",1300 886 886,NA,NA
Hotels Ibis Darling Harbour,"70 Murray St, Sydney NSW 2000",13 4247,NA,NA
Grand Mercure Apartments One Darling Harbour,"50 Murray St, Sydney NSW 2000",(02) 9563 6666,NA,NA
Macquarie Boutique Hotel,"42 Wentworth Ave, Sydney NSW 2000",(02) 9264 9888,NA,NA
Sydney Central on Wentworth,"75 Wentworth Ave, Sydney NSW 2000",(02) 9212 1005,NA,NA
Paragon Hotel,"Cnr Loftus & Alfred St, Circular Quay NSW 2000",(02) 9241 3522,NA,NA
Sydney Wattle Hotel,"108 Oxford St, Darlinghurst NSW 2010",(02) 9332 4118,NA,NA
Orwell Lodge,"18 Orwell St, Potts Point NSW 2011",(02) 9358 1745,NA,NA
Medina On Crown Executive,"359 Crown St, Surry Hills NSW 2010",1300 633 462,NA,NA
Dorchester Inn Serviced Apartments,"28 Macleay St, Potts Point NSW 2011",(02) 9358 2400,NA,NA
Sinclairs Accommodation Group Pty Ltd,"145/ 149 Foveaux St, Surry Hills NSW 2010",(02) 9331 2545,NA,NA
Glengarry Castle Hotel The,"182 Lawson St, Redfern NSW 2016",(02) 9319 6176,NA,NA
Royal Hotel,"370 Abercrombie St, Darlington NSW 2008",(02) 9698 8557,NA,NA
Dry Dock Hotel The,"90 College St, Balmain NSW 2041",(02) 9555 1306,NA,NA
George Hotel The,"760 Elizabeth St, Waterloo NSW 2017",(02) 9698 1320,NA,NA
Cheap Hotels,NA,1800 171 843,NA,NA
Red Lion Hotel,"726 Darling St, Rozelle NSW 2039",(02) 9555 7933,NA,NA
Green Square Hotel The,"936 Bourke St, Zetland NSW 2017",(02) 9698 3195,NA,NA
Rag & Famish Hotel,"199 Miller St, North Sydney NSW 2060",(02) 9955 1257,NA,NA
ZanziBar Newtown,"323 King St, Newtown NSW 2042",(02) 9517 2247,NA,NA
Sydney Park Hotel,"631 King St, Newtown NSW 2042",(02) 9557 1188,NA,NA
Golden Barley Hotel,"165 Edgeware Rd, Enmore NSW 2042",(02) 9565 1166,NA,NA
Crowne Plaza Hotels & Resorts,"Level 9 504 Pacific Hwy, St Leonards NSW 2065",1300 363 300,NA,NA
Best Western Twin Towers Inn,"260- 264 Pacific Hwy, Greenwich NSW 2065",(02) 9439 1388,NA,NA
Avoca Lodge,"235 Avoca St, Randwick NSW 2031",(02) 9399 7779,NA,NA
Regis Hotel,"Cnr Beach Rd and Glenayr Ave, Bondi Beach NSW 2026",(02) 9130 7247,NA,NA
Avondale Hotel,"119 Burwood Rd, Burwood NSW 2134",(02) 9747 2522,NA,NA
